Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes,Ligero/Poderoso,Suave/Tánico,Seco/Dulce,Débil/Ácido,Taste_Note_1,Taste_Note_2,Taste_Note_3
https://www.vivino.com/ES/es/domaine-chanson-bourgogne-pinot-noir-reserve-du-bastion/w/1175424,1175424,Bourgogne Pinot Noir Réserve du Bastion,2021,Francia,Bourgogne,Domaine Chanson,Vino tinto,Pinot Noir,32,3.7,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",2.9,2.1,0.0,6.3,"cereza, frutos rojos, f...","Terroso, minerales, cue...","roble, vainilla, chocol..."
https://www.vivino.com/ES/es/vina-mein-tinto/w/7804248,7804248,Tinto,2021,España,Ribeiro,Viña Meín,Vino tinto,Caiño tinto,124,3.7,12,"Ternera, Ternera lechal, Aves, Pasta",3.9,4.5,0.2,5.1,"cereza negra, fruta neg...",pimienta,clavo de olor
https://www.vivino.com/ES/es/chateau-lynch-moussas-les-hauts-de-lynch-moussas-haut-medoc/w/1175531,1175531,Les Hauts de Lynch-Moussas Haut-Médoc,2021,Francia,Haut-Médoc,Château Lynch-Moussas,Vino tinto,"Merlot, Cabernet Sauvignon",32,3.9,13,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",7.1,6.7,0.5,6.9,"roble, vainilla, tabaco","fruta negra, mora, casi...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/les-alexandrins-les-ponts-saint-joseph/w/11014675,11014675,Les Ponts Saint-Joseph,2020,Francia,Saint-Joseph,Domaine Les Alexandrins,Vino tinto,Shiraz/Syrah,32,4.2,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.8,5.9,2.8,5.2,"roble, bebida cola, tab...","cereza, bebida cola de ...","cereza negra, fruta neg..."
https://www.vivino.com/ES/es/arman-finca-isabel-millan/w/8743487,8743487,Finca Isabel Millán,2021,España,Ribeiro,Casal de Armán,Vino tinto,"Alvarelhao, Caiño tinto",32,4.1,No disponible,"Ternera, Ternera lechal, Aves, Pasta",5.4,3.3,0.2,3.8,"mora, casis",frambuesa,pimienta
https://www.vivino.com/ES/es/l-enclos-de-peralba-els-escorpins-garnatxa-negra/w/9164546,9164546,Els Escorpins Garnatxa Negra,2021,España,Cataluña,L'Enclòs de Peralba,Vino tinto,Garnacha,31.99,4.0,13,"Ternera, Cordero, Aves, Pasta, Carne de caza (ciervo, carne de venado)",5.4,3.3,0.9,4.4,mora,cereza,levadura
https://www.vivino.com/ES/es/bodegas-faustino-reserva-especial-icon-edition-rioja/w/5766586,5766586,Reserva Especial Icon Edition,2017,España,Rioja,Bodegas Faustino,Vino tinto,"Tempranillo, Graciano",31.99,4.1,5,"Ternera, Cordero, Ternera lechal, Aves",5.8,5.6,0.9,5.5,"roble, vainilla, chocol...","mora, ciruela, frutos d...","cereza, frambuesa, fres..."
https://www.vivino.com/ES/es/casa-grande-della-quercia-vis-et-amor/w/10211715,10211715,Vis et Amor,2016,Italia,Toscana,Casa Grande della Quercia,Vino tinto,"Cabernet Sauvignon, Petit Verdot",31.96,4.4,15,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",5.8,5.1,1.2,3.4,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/piovene-porto-godi-thovara/w/1141287,1141287,Thovara Tai Rosso,2015,Italia,Colli Berici,Piovene Porto Godi,Vino tinto,Garnacha,31.96,3.9,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.7,4.9,0.9,2.7,"cuero, hierro, humo","roble, clavo de olor, c...","regaliz, almizcle"
https://www.vivino.com/ES/es/chateau-vray-croix-de-gay-l-enchanteur-de-vray-croix-de-gay-pomerol/w/1834632,1834632,L'Enchanteur de Vray Croix de Gay Pomerol,2017,Francia,Pomerol,Château Vray Croix de Gay,Vino tinto,"Cabernet Franc, Merlot",31.95,4.1,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.6,4.2,0.1,4.3,"ciruela, fruta negra, c...","cedro, roble, chocolate","cereza, frambuesa, frut..."
https://www.vivino.com/ES/es/it-cecilia-passacaglia-rosso/w/2116813,2116813,Passacaglia Rosso,2018,Italia,Colli Euganei,Vignale di Cecilia,Vino tinto,"Cabernet Sauvignon, Merlot, Barbera",31.95,3.9,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.8,3.9,1.2,2.8,"tabaco dulce, vainilla","frutos del bosque, arán...",cereza
https://www.vivino.com/ES/es/chateau-haut-de-la-becade-pauillac/w/1675434,1675434,Pauillac,2016,Francia,Pauillac,Château Haut de La Becade,Vino tinto,"Merlot, Cabernet Sauvignon, Cabernet Franc",31.95,4.0,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.2,7.5,0.3,7.1,"roble, tabaco, cedro","Terroso, cuero, humo","casis, mora, frutos del..."
https://www.vivino.com/ES/es/yacochuya-yacochuya/w/13371,13371,No disponible,2017,Argentina,Valle de Cafayate,Yacochuya,Vino tinto,"Cabernet Sauvignon, Malbec",31.95,4.4,16,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.5,5.0,1.2,4.2,"roble, chocolate, vaini...","ciruela, mora, fruta ne...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/fabio-gea-la-msoira-e-l-rastel-pinotto-dolcetto-d-alba/w/7383505,7383505,La Msòira e'l Rastel Pinotto Dolcetto d'Alba,2021,Italia,Dolcetto d'Alba,Fabio Gea,Vino tinto,Dolcetto,31.95,4.1,13,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",5.6,5.3,0.8,3.7,"cacao, Terroso, Carne d...","cereza, arándano rojo, ...","mora, frutos del bosque..."
https://www.vivino.com/ES/es/pinsoglio-fabrizio-roero-riserva/w/1879204,1879204,Roero Riserva,2021,Italia,Piamonte,Pinsoglio Fabrizio,Vino tinto,Nebbiolo,31.94,3.5,No disponible,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.8,6.7,0.7,6.0,"Terroso, suelo del bosq...",roble,ciruela pasa
https://www.vivino.com/ES/es/pascal-marchand-tawse-joie-de-vigne-bourgogne/w/6232586,6232586,Joie de Vigne Bourgogne,2022,Francia,Bourgogne,Pascal Marchand-Tawse,Vino tinto,Pinot Noir,31.93,3.8,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",2.6,1.3,1.4,6.2,"hongo, Terroso","cereza, frambuesa, ciru...",mora
https://www.vivino.com/ES/es/domaine-coquelicot-l-estampe/w/8436799,8436799,L'Estampe,2020,Francia,Perigord,Domaine Coquelicot,Vino tinto,"Cabernet Franc, Merlot",31.93,3.7,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado), Champiñones",4.2,4.2,0.0,5.0,"mora, ciruela, mermelad...","regaliz, menta, ajedrea",mezcla de especias para...
https://www.vivino.com/ES/es/balgera-maferin-valtellina-superiore-valgella-valtellina-superiore/w/10958965,10958965,Maferìn Valtellina Superiore Valgella,2020,Italia,Valtellina Superiore,Balgera,Vino tinto,No disponible,31.90,4.0,No disponible,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",5.2,3.9,2.0,4.1,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/olek-bondonio-giulietta-langhe-rosso/w/1261039,1261039,Giulietta Langhe Rosso,2023,Italia,Langhe,Olek Bondonio,Vino tinto,Pelaverga,31.90,4.0,13,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",4.8,4.0,1.4,3.2,"fresa, frambuesa, fruto...","humo, Terroso, minerale...","regaliz, pimienta, pimi..."
https://www.vivino.com/ES/es/borgo-la-torre-esse-syrah-tuscany-red-wine/w/2107258,2107258,Esse Syrah,2017,Italia,Toscana,Borgo La Torre,Vino tinto,Shiraz/Syrah,31.90,4.1,13,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",4.7,3.5,0.3,4.5,"mora, ciruela, fruta ne...","pimienta, pimienta blan...","cereza, frutos rojos"
https://www.vivino.com/ES/es/poliziano-mandrone-di-lohsa-maremma-toscana-rosso/w/18799,18799,Mandrone di Lohsa Maremma Toscana Rosso,2020,Italia,Maremma Toscana,Poliziano,Vino tinto,"Cabernet Sauvignon, Sangiovese, Alicante Bouschet, Petit Verdot",31.90,4.2,14,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",5.2,4.3,0.4,4.4,"roble, vainilla, cedro","mora, fruta negra, casi...","cuero, Terroso, hongo"
https://www.vivino.com/ES/es/bertani-catullo-valpolicella-ripasso-classico-superiore/w/7395823,7395823,Catullo Valpolicella Ripasso Classico Superiore,2020,Italia,Valpolicella Ripasso Classico,Bertani,Vino tinto,"Corvina, Rondinella, Corvinone",31.90,3.9,5,"Ternera, Ternera lechal, Carne de caza (ciervo, carne de venado)",5.7,4.0,2.5,3.1,"roble, chocolate, vaini...","cereza, frambuesa, cere...","ciruela, mora, cereza n..."
https://www.vivino.com/ES/es/chateau-marojallia-clos-margalaine-margaux/w/1219699,1219699,Clos Margalaine Margaux,2021,Francia,Margaux,Domaines Philippe Porcheron,Vino tinto,"Cabernet Sauvignon, Merlot",30.80,4.0,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.3,6.3,0.5,7.1,"roble, tabaco, vainilla","cuero, Terroso, grafito","mora, fruta negra, cere..."
https://www.vivino.com/ES/es/clos-pachem-cami-de-la-mina/w/9497762,9497762,Camí de la Mina,2020,España,Priorato,Clos Pachem,Vino tinto,"Grenache, Carignan",31.90,4.1,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.5,4.0,0.3,5.2,"fruta negra, mora, jamb...","roble, vainilla, carame...","frutos rojos, cereza, c..."
https://www.vivino.com/ES/es/sinodo-raposeras-sinodo-los-tollos/w/7105940,7105940,Sínodo Los Tollos,2020,España,Rioja,Sínodo Vitivinícola,Vino tinto,"Tempranillo, Malvasia, Mazuelo",31.90,4.1,5,"Ternera, Cordero, Ternera lechal, Aves",5.4,5.8,0.8,5.1,"caramelo, chocolate, ro...","Terroso, cuero, humo",frutos del bosque
https://www.vivino.com/ES/es/rene-bourgeon-givry-1er-cru-clos-de-la-baraude/w/1881912,1881912,Givry 1er Cru Clos de la Baraude,2022,Francia,Givry Premier Cru,Rene Bourgeon,Vino tinto,Pinot Noir,31.90,3.8,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",2.4,2.8,0.0,6.3,"cereza, arándano rojo, ...","mora, casis, cereza neg...","regaliz, almizcle"
https://www.vivino.com/ES/es/dangelo-caselle-aglianico-del-vulture/w/1179465,1179465,Caselle Aglianico del Vulture,2016,Italia,Aglianico del Vulture,D'Angelo,Vino tinto,Aglianico,31.90,3.9,5,"Ternera, Cordero, Pasta",8.0,5.2,1.5,3.4,"cuero, Terroso, mineral...","tabaco, roble, clavo de...","ciruela, casis, cereza ..."
https://www.vivino.com/ES/es/ferraton-pere-fils-gigondas-les-murailles/w/1181447,1181447,Gigondas Les Murailles,2021,Francia,Gigondas,Ferraton Père & Fils,Vino tinto,"Shiraz/Syrah, Grenache, Mourvedre",31.90,3.8,15,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.3,4.9,0.0,4.8,"mora, cereza negra, cir...","cuero, Terroso, hongo","pimienta blanca, pimien..."
https://www.vivino.com/ES/es/marisa-cuomo-furore-costa-d-amalfi-rosso/w/1123194,1123194,Furore Costa d'Amalfi Rosso,2023,Italia,Costa d'Amalfi,Marisa Cuomo,Vino tinto,"Aglianico, Piedirosso",31.70,3.9,13,"Ternera, Cordero, Pasta",7.5,4.1,2.4,3.2,"cereza, frutos rojos, f...","Terroso, cuero, mineral...","roble, vainilla, tabaco"
https://www.vivino.com/ES/es/terenzi-madrechiesa-morellino-di-scansano-riserva/w/1420652,1420652,Madrechiesa Morellino di Scansano Riserva,2020,Italia,Morellino di Scansano,Terenzi,Vino tinto,Sangiovese,31.90,4.1,5,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",5.3,4.0,1.1,4.2,"roble, tabaco, vainilla","cuero, aceto balsámico,...","cereza, cereza roja, fr..."
https://www.vivino.com/ES/es/el-porveni-amauta-corte-iv-innovacion/w/2475833,2475833,Amauta Corte IV Innovación,2021,Argentina,Valle de Cafayate,Bodega El Porvenir de Cafayate,Vino tinto,"Cabernet Franc, Malbec",31.89,3.7,No disponible,"Ternera, Cordero, Aves, Pasta",8.0,5.4,2.4,6.0,"fruta negra, casis, cer...","vainilla, roble, chocol...","cuero, Terroso, mineral..."
https://www.vivino.com/ES/es/mauro-franchino-gattinara/w/79640,79640,Gattinara,2021,Italia,Gattinara,Mauro Franchino,Vino tinto,Nebbiolo,31.88,3.9,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",5.8,7.2,0.4,7.6,"cuero, Terroso, mineral...","cereza, frutos rojos, f...","roble, tabaco, clavo de..."
https://www.vivino.com/ES/es/azienda-agricola-andrea-oberto-barbera-d-alba-giada/w/1101307,1101307,Barbera d'Alba Giada,2021,Italia,Barbera d'Alba,Andrea Oberto,Vino tinto,Barbera,31.86,4.1,5,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)",5.5,1.9,1.4,6.0,"tabaco, vainilla, choco...","cuero, Terroso, suelo d...","cereza negra, mora, cas..."
https://www.vivino.com/ES/es/barone-pizzini-san-carlo/w/1150701,1150701,San Carlo,2020,Italia,Sebino,Barone Pizzini,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot",31.86,4.0,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.0,4.2,1.7,3.6,"frutos rojos, cereza, g...",pimienta,"chocolate, tabaco"
https://www.vivino.com/ES/es/agostino-pavia-figli-la-marescialla/w/1211200,1211200,La Marescialla,2021,Italia,Barbera d'Asti,Agostino Pavia & Figli,Vino tinto,Barbera,31.86,4.2,5,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)",5.7,2.3,0.9,6.1,"casis, fruta negra, cir...","roble, vainilla, tabaco","cuero, Terroso, humo"
https://www.vivino.com/ES/es/pierpaolo-pecorari-baolar/w/1546843,1546843,Baolar,2016,Italia,Venezia Giulia,Pierpaolo Pecorari,Vino tinto,Merlot,31.86,3.9,No disponible,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",5.8,4.1,2.9,2.0,"cereza, frutos rojos","aceto balsámico, cuero",tostada
https://www.vivino.com/ES/es/g-d-vajra-pinot-nero-langhe-pn-q497/w/2620585,2620585,Pinot Nero Langhe (PN Q497),2022,Italia,Langhe,G.D. Vajra,Vino tinto,Pinot Nero,31.86,3.8,14,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.1,2.6,0.3,6.2,"cereza, frutos rojos, f...","Terroso, cuero, hongo","roble, tabaco, vainilla"
https://www.vivino.com/ES/es/kdescombes-vieilles-vignes-morgon/w/2877909,2877909,Vieilles Vignes Morgon,2023,Francia,Morgon,Kevin Descombes,Vino tinto,Gamay,24.90,4.0,13,"Ternera lechal, Cerdo, Aves, Pasta, Carne adobada",0.7,1.0,0.3,8.0,"arándano rojo, cereza, ...","Terroso, cuero, suelo d...","roble, chocolate, vaini..."
https://www.vivino.com/ES/es/picchioni-andrea-bricco-riva-bianca-buttafuoco-dell-oltrepo-pavese/w/1696434,1696434,Bricco Riva Bianca Buttafuoco dell'Oltrepo Pavese,2020,Italia,Buttafuoco dell'Oltrepo Pavese,Picchioni Andrea,Vino tinto,"Barbera, Croatina, Vespolina",31.85,4.1,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.1,5.2,1.3,3.7,"aceto balsámico, Terros...","cereza, frutos rojos, f...","frutos del bosque, casi..."
https://www.vivino.com/ES/es/palacios-remondo-rioja-reserva-seleccion-especial-la-montesa/w/1192767,1192767,Rioja Reserva Selección Especial La Montesa,2020,España,Rioja,Palacios Remondo,Vino tinto,"Garnacha, Tempranillo",31.85,4.1,14,"Ternera, Cordero, Ternera lechal, Aves",5.5,5.9,0.4,5.9,"roble, tabaco, vainilla","frutos rojos, fresa, ce...","frutos del bosque, mora..."
https://www.vivino.com/ES/es/guiberteau-saumur-rouge/w/1223680,1223680,Saumur Rouge,2020,Francia,Saumur,Guiberteau,Vino tinto,Cabernet Franc,26.24,3.9,5,"Cordero, Vegetariana, Aves, Queso de leche de cabra",5.0,5.4,1.3,6.1,"cereza, frambuesa, frut...","Terroso, cuero, mineral...","ciruela, mora, casis"
https://www.vivino.com/ES/es/ausonia-apollo-anfora-montepulciano-d-abruzzo-colline-teramane/w/10536094,10536094,Apollo Anfora Montepulciano d'Abruzzo Colline Teramane,2022,Italia,Montepulciano d'Abruzzo Colline Teramane,Ausonia,Vino tinto,Montepulciano,31.84,3.7,5,"Ternera, Ternera lechal, Cerdo, Pasta",2.8,4.8,0.3,6.8,naranja,No disponible,No disponible
https://www.vivino.com/ES/es/vico-h-emera-rouge/w/10918470,10918470,(H)emera Rouge,2021,Francia,Ile de Beaute,Domaine Vico,Vino tinto,Sciacarello,31.83,3.9,5,"Ternera lechal, Carne de caza (ciervo, carne de venado), Pescado azul (salmón, atún, etc.), Pescado blanco, Queso tierno y cremoso",3.3,5.1,3.0,3.2,"roble, vainilla",cereza,No disponible
https://www.vivino.com/ES/es/rocca-delle-macie-riserva-di-fizzano-chianti-classico-gran-selezione/w/1145899,1145899,Riserva Di Fizzano Chianti Classico Gran Selezione,2020,Italia,Chianti Classico,Rocca delle Macìe,Vino tinto,Sangiovese,31.80,4.1,5,"Ternera, Ternera lechal, Pasta, Carne adobada",4.7,5.3,0.4,6.0,"roble, vainilla, tabaco","cuero, Terroso, humo","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/michele-chiarlo-palas-barbaresco-barbaresco-red-wine-v-3jupe/w/5666325,5666325,Palás Barbaresco,2021,Italia,Barbaresco,Michele Chiarlo,Vino tinto,Nebbiolo,31.80,4.0,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.1,6.6,0.0,8.0,"cereza, frutos rojos, c...","cuero, Terroso, alquitr...","roble, tabaco, cedro"
https://www.vivino.com/ES/es/masi-veneto-passo-doble-malbec-corvina/w/72634,72634,Passo Doble Malbec - Corvina,2022,Argentina,Valle de Uco,Masi,Vino tinto,Malbec,16,3.6,14,"Ternera, Cordero, Cerdo, Aves, Champiñones, Queso azul",6.4,3.8,2.6,5.1,"roble, vainilla, tabaco","mora, ciruela, fruta ne...","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/idiom-zinfandel/w/1784146,1784146,Zinfandel,2019,Sudáfrica,Stellenbosch,Idiom,Vino tinto,Zinfandel,31.79,4.2,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado), Champiñones",5.9,4.2,3.0,4.3,"romero, menta, eucalipt...","vainilla, roble, chocol...","cereza, frambuesa, cere..."
https://www.vivino.com/ES/es/volcania-voleanie-terroir-syrah/w/9662418,9662418,Voleanie Terroir Syrah,2020,Grecia,Kos,Volcania,Vino tinto,Shiraz/Syrah,31.78,3.9,No disponible,"Ternera, Cordero, Ternera lechal, Carne de caza (ciervo, carne de venado), Queso curado",5.4,3.7,0.0,7.7,mora,cuero,levadura
https://www.vivino.com/ES/es/cantine-russo-contrada-crasa-rosso/w/5850200,5850200,Contrada Crasà Rosso,2015,Italia,Etna,Cantine Russo,Vino tinto,Nerello Mascalese,31.78,4.0,5,"Ternera, Cordero, Pasta",7.4,4.1,1.8,3.3,"grosella roja, cereza, ...","ceniza, Terroso, minera...","chocolate, roble, vaini..."
https://www.vivino.com/ES/es/il-gabbiano-valtellina-l-incontro-inferno/w/7436539,7436539,L'Incontro Inferno,2022,Italia,Valtellina Superiore,Il Gabbiano,Vino tinto,Nebbiolo,31.78,4.1,No disponible,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.3,5.3,0.6,4.3,"roble, tabaco, vainilla","heno, hierba",frutos rojos
https://www.vivino.com/ES/es/la-lastra-rovaio/w/2005984,2005984,Rovaio,2018,Italia,Toscana,La Lastra,Vino tinto,"Cabernet Sauvignon, Merlot, Sangiovese",31.77,4.2,14,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",5.5,4.8,0.2,4.7,"cereza, grosella roja","vainilla, roble","cacao, cuero, humo"
https://www.vivino.com/ES/es/pacina-ciliegiolo/w/3810641,3810641,Ciliegiolo,2021,Italia,Toscana,Pãcina,Vino tinto,Ciliegiolo,31.77,3.8,13,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",4.5,4.6,0.7,4.6,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/urlari-l-urlo/w/2013852,2013852,L'Urlo,2020,Italia,Toscana,Azienda Agricola Urlari,Vino tinto,Merlot,31.76,4.2,5,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",5.3,4.0,1.1,3.8,"mora, casis, ciruela","cereza, frambuesa","humo, trufa negra, carn..."
https://www.vivino.com/ES/es/olivardots-vd-o-5-garnatxa-sorra/w/2580005,2580005,Vd’O 5 Garnatxa - Sorra,2018,España,Empordà,Olivardots,Vino tinto,Grenache,31.75,4.1,15,"Ternera, Cordero, Aves, Pasta, Carne de caza (ciervo, carne de venado)",7.0,4.1,0.0,4.6,frutos rojos,canela,Terroso
https://www.vivino.com/ES/es/pujanza-la-paul/w/8122074,8122074,La Paul,2017,España,Rioja,Pujanza,Vino tinto,Tempranillo,31.75,4.2,14,"Ternera, Cordero, Ternera lechal, Aves",6.5,6.8,0.0,6.0,"mora, cereza negra, fru...","cuero, humo","roble, tabaco, clavo de..."
https://www.vivino.com/ES/es/pierre-morey-bourgogne-pinot-noir/w/779238,779238,Bourgogne Pinot Noir,2022,Francia,Bourgogne,Pierre Morey,Vino tinto,Pinot Noir,31.75,3.8,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.4,2.2,0.9,6.0,"cereza, frambuesa, arán...","roble, clavo de olor, v...","ciruela, cereza negra, ..."
https://www.vivino.com/ES/es/can-maymo-tradicion-monastrell-merlot/w/1824076,1824076,Tradición Monastrell - Merlot,2020,España,Ibiza,Can Maymo,Vino tinto,"Merlot, Monastrell",31.72,3.4,No disponible,"Ternera, Ternera lechal, Aves, Pasta",5.6,3.6,0.0,4.6,tomillo,cereza,ciruela
https://www.vivino.com/ES/es/crealto-la-svolta-barbera-d-asti-superiore/w/1984066,1984066,La Svolta Barbera d'Asti Superiore,2018,Italia,Barbera d'Asti,Crealto,Vino tinto,Barbera,31.72,3.9,No disponible,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)",5.3,2.7,0.0,6.5,"roble, vainilla, tabaco","ciruela, cereza negra, ...","arándano rojo, fresa"
https://www.vivino.com/ES/es/casta-de-vinos-casta-tinta-domina/w/7783134,7783134,Casta Tinta Dómina,2018,México,Baja California,Casta de Vinos,Vino tinto,Domina,31.71,4.1,14,No disponible,No disponible,No disponible,No disponible,No disponible,"suelo del bosque, Carne...","casis, mermelada",mezcla de especias para...
https://www.vivino.com/ES/es/le-petit-domaine-de-gimios-rouge-de-causse/w/1239077,1239077,Rouge de Causse,2023,Francia,Vin de France.,Le Petit Domaine de Gimios,Vino tinto,"Cinsault, Aramon, Terret, Shiraz/Syrah, Grenache, Mourvedre, Alicante Bouschet, Carignan",31.70,3.9,12,No disponible,4.4,6.5,0.0,5.2,"Terroso, hongo, mineral...","mora, mermelada de mora...","fresa, cereza, frutos r..."
https://www.vivino.com/ES/es/chateau-marquis-de-terme-margaux-cuvee-1762/w/11777262,11777262,Margaux Cuvée 1762,2019,Francia,Margaux,Château Marquis de Terme,Vino tinto,"Cabernet Sauvignon, Merlot, Petit Verdot",31.70,4.0,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",3.8,5.2,0.2,6.3,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/castello-di-spessa-casanova-pinot-nero/w/1728951,1728951,Casanova Pinot Nero,2021,Italia,Collio,Castello di Spessa,Vino tinto,Pinot Nero,31.70,4.0,14,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.4,2.8,1.4,4.1,"cereza negra, mora, cas...","vainilla, mantequilla","frambuesa, cereza roja"
